Resource,region,region_tech,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,Capital_Recovery_Period,WACC,Lifetime,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,wacc_real,old_Inv_Cost_per_MWyr,old_Inv_Cost_per_MWhyr,original_Fixed_OM_Cost_per_MWyr,original_Fixed_OM_Cost_per_MWhyr
FRCC_utilitypv_class1_moderate_0,FRCC,FRCC_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,0,615,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,2172.0,0,0,0.0,-1,1.0,0,25691.1,-1,0,0,0,0,0,845463.422,57118,73513,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,3828.559,74857.611,0.95,30,0.05,30,0,0,0,0.241001427,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,56099,0,16395,0
FRCC_utilitypv_class1_moderate_1,FRCC,FRCC_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,1,616,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,14349.8,0,0,0.0,-1,1.0,0,14349.8,-1,0,0,0,0,0,845463.422,57152,73547,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,3855.167,75377.855,0.95,30,0.05,30,0,0,0,0.244483024,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,56126,0,16395,0
FRCC_utilitypv_class1_moderate_2,FRCC,FRCC_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,2,617,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,29750.7,-1,0,0,0,0,0,845463.422,64692,81087,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,9782.847,191278.43,0.95,30,0.05,30,0,0,0,0.243301943,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,62053,0,16395,0
FRCC_utilitypv_class1_moderate_3,FRCC,FRCC_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,3,618,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,10277.3,-1,0,0,0,0,0,845463.422,62781,79176,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,8280.562,161905.077,0.95,30,0.05,30,0,0,0,0.238850683,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,60551,0,16395,0
FRCC_utilitypv_class1_moderate_4,FRCC,FRCC_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,4,619,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,29650.5,-1,0,0,0,0,0,845463.422,70702,87097,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,14508.434,283676.957,0.95,30,0.05,30,0,0,0,0.24314563,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,66779,0,16395,0
FRCC_utilitypv_class1_moderate_5,FRCC,FRCC_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,5,620,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,10326.0,-1,0,0,0,0,0,845463.422,69221,85616,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,13344.135,260911.02,0.95,30,0.05,30,0,0,0,0.239781886,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,65615,0,16395,0
FRCC_utilitypv_class1_moderate_6,FRCC,FRCC_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,6,621,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,24132.4,-1,0,0,0,0,0,845463.422,75129,91524,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,17988.691,351722.95,0.95,30,0.05,30,0,0,0,0.244229287,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,70259,0,16395,0
FRCC_utilitypv_class1_moderate_7,FRCC,FRCC_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,7,622,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,15956.4,-1,0,0,0,0,0,845463.422,74013,90408,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,17111.649,334575.898,0.95,30,0.05,30,0,0,0,0.240957066,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,69382,0,16395,0
FRCC_utilitypv_class1_moderate_8,FRCC,FRCC_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,8,623,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,23120.0,-1,0,0,0,0,0,845463.422,77863,94258,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,20138.231,393751.655,0.95,30,0.05,30,0,0,0,0.242900431,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,72409,0,16395,0
FRCC_utilitypv_class1_moderate_9,FRCC,FRCC_UtilityPV_Class1_Moderate_,UtilityPV_Class1_Moderate_,9,624,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,16816.9,-1,0,0,0,0,0,845463.422,80699,97094,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,22368.025,437349.126,0.95,30,0.05,30,0,0,0,0.249627039,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,74639,0,16395,0
FRCC_offshorewind_class3_moderate_fixed_0_1,FRCC,FRCC_OffShoreWind_Class3_Moderate_fixed_0,OffShoreWind_Class3_Moderate_fixed_0,1,625,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,30113.6,-1,0,0,0,0,0,2747611.724,231654,320976,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,41605.268,813483.874,1.0,30,0.05,30,0,0,0,0.282358974,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,220341,0,89322,0
FRCC_offshorewind_class3_moderate_fixed_0_2,FRCC,FRCC_OffShoreWind_Class3_Moderate_fixed_0,OffShoreWind_Class3_Moderate_fixed_0,2,626,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,30147.2,-1,0,0,0,0,0,2747611.724,239573,328895,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,47831.391,935219.674,1.0,30,0.05,30,0,0,0,0.315588176,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,226567,0,89322,0
FRCC_offshorewind_class3_moderate_fixed_0_3,FRCC,FRCC_OffShoreWind_Class3_Moderate_fixed_0,OffShoreWind_Class3_Moderate_fixed_0,3,627,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,30066.5,-1,0,0,0,0,0,2747611.724,253904,343226,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,59098.953,1155518.979,1.0,30,0.05,30,0,0,0,0.316992074,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,237834,0,89322,0
FRCC_offshorewind_class12_moderate_floating_0_1,FRCC,FRCC_OffShoreWind_Class12_Moderate_floating_0,OffShoreWind_Class12_Moderate_floating_0,1,628,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,288.0,-1,0,0,0,0,0,4365493.861,347298,424823,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,49780.628,973332.0,1.0,30,0.05,30,0,0,0,0.323926985,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,333761,0,77525,0
FRCC_offshorewind_class12_moderate_floating_0_2,FRCC,FRCC_OffShoreWind_Class12_Moderate_floating_0,OffShoreWind_Class12_Moderate_floating_0,2,629,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,384.0,-1,0,0,0,0,0,4365493.861,347941,425466,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,50285.67,983206.787,1.0,30,0.05,30,0,0,0,0.332591623,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,334266,0,77525,0
FRCC_offshorewind_class12_moderate_floating_0_3,FRCC,FRCC_OffShoreWind_Class12_Moderate_floating_0,OffShoreWind_Class12_Moderate_floating_0,3,630,4,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,168.0,-1,0,0,0,0,0,4365493.861,364361,441886,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,63195.656,1235628.314,1.0,30,0.05,30,0,0,0,0.33730486,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,347176,0,77525,0
ISNE_naturalgas_ccavgcf_moderate_0,ISNE,ISNE_NaturalGas_CCAvgCF_Moderate,NaturalGas_CCAvgCF_Moderate,0,631,5,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,7003.0,0,0,0.0,-1,500.0,0,-1.0,-1,0,0,0,0,0,921903.184,77468,105468,0.0,0,0,2.0,0.0,0,0,106,2.0,6.36,0.0,0.0,new_england_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,10,97490,0,0,0,0,0.0,0.0,1.186,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,75736,0,28000,0
ISNE_naturalgas_ctavgcf_moderate_0,ISNE,ISNE_NaturalGas_CTAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,0,632,5,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,100.0,0,-1.0,-1,0,0,0,0,0,792959.542,64528,85528,0.0,0,0,5.0,0.0,0,0,137,3.5,9.72,0.0,0.0,new_england_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,10,97490,0,0,0,0,0.0,0.0,1.128,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,62833,0,21000,0
ISNE_battery_moderate_0,ISNE,ISNE_Battery_*_Moderate,Battery_*_Moderate,0,633,5,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,-1.0,-1,0,0,0,0,0,255743.068,25378,31771,179357.704,17798,22281,0.15,0.15,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.92,0.92,0.0,1,10,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,1.03,15,0.05,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,25387,17804,6393,4483
ISNE_nuclear_nuclear_moderate_0,ISNE,ISNE_Nuclear_Nuclear_Moderate,Nuclear_Nuclear_Moderate,0,634,5,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,2000.0,0,-1.0,-1,0,0,0,0,0,6996401.086,461966,607926,0.0,0,0,2.84,0.0,0,0,285,0.0,10.44,0.0,0.0,new_england_uranium,0.5,0,1.0,1.0,0.0,0,0,0.041666667,0.083333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0,0,0,0,0,0,0.0,0.0,1.133,40,0.05,40,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,461891,0,145960,0
ISNE_hydrogen_ctavgcf_moderate_0,ISNE,ISNE_Hydrogen_CTAvgCF_Moderate,Hydrogen_CTAvgCF_Moderate,0,635,5,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,100.0,0,-1.0,-1,0,0,0,0,0,872255.496,70346,91346,0.0,0,0,5.0,0.0,0,0,137,0.0,9.72,0.0,0.0,hydrogen,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,10,97490,0,0,0,0,0.0,0.0,1.128,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,68652,0,21000,0
ISNE_hydrogen_ccavgcf_moderate_0,ISNE,ISNE_Hydrogen_CCAvgCF_Moderate,Hydrogen_CCAvgCF_Moderate,0,636,5,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,500.0,0,-1.0,-1,0,0,0,0,0,1014093.503,84580,112580,0.0,0,0,2.0,0.0,0,0,106,0.0,6.36,0.0,0.0,hydrogen,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,10,97490,0,0,0,0,0.0,0.0,1.186,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,82846,0,28000,0
ISNE_landbasedwind_class3_moderate_0,ISNE,ISNE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,0,637,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,2534.8,0,0,0.0,-1,1.0,0,2534.8,-1,0,0,0,0,0,1056205.005,136177,175937,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,38676.527,756221.592,1.266,30,0.05,30,0,0,0,0.559598029,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,125667,0,39760,0
ISNE_landbasedwind_class3_moderate_1,ISNE,ISNE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,1,638,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,678.0,0,0,0.0,-1,1.0,0,678.4,-1,0,0,0,0,0,1056205.005,111708,151468,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,19438.678,380077.234,1.266,30,0.05,30,0,0,0,0.428946882,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,106429,0,39760,0
ISNE_landbasedwind_class3_moderate_2,ISNE,ISNE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,2,639,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,5207.9,0,0,0.0,-1,1.0,0,5207.9,-1,0,0,0,0,0,1056205.005,152646,192406,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,51624.532,1009388.429,1.266,30,0.05,30,0,0,0,0.500015974,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,138615,0,39760,0
ISNE_landbasedwind_class3_moderate_3,ISNE,ISNE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,3,640,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,1614.6,0,0,0.0,-1,1.0,0,1614.6,-1,0,0,0,0,0,1056205.005,137726,177486,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,39893.746,780024.299,1.266,30,0.05,30,0,0,0,0.46540761,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,126884,0,39760,0
ISNE_landbasedwind_class3_moderate_4,ISNE,ISNE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,4,641,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,1080.0,0,0,0.0,-1,1.0,0,4119.6,-1,0,0,0,0,0,1056205.005,172050,211810,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,66880.313,1307672.854,1.266,30,0.05,30,0,0,0,0.491155058,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,153871,0,39760,0
ISNE_landbasedwind_class3_moderate_5,ISNE,ISNE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,5,642,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,1769.0,0,0,0.0,-1,1.0,0,1769.3,-1,0,0,0,0,0,1056205.005,143382,183142,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,44340.833,866976.272,1.266,30,0.05,30,0,0,0,0.431175202,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,131331,0,39760,0
ISNE_landbasedwind_class3_moderate_6,ISNE,ISNE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,6,643,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,126.0,0,0,0.0,-1,1.0,0,126.3,-1,0,0,0,0,0,1056205.005,113001,152761,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,20454.864,399949.908,1.266,30,0.05,30,0,0,0,0.381911665,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,107445,0,39760,0
